ids, location, text
1092894110,"El Cerrito, CA","rt @ushasahay: interesting: ""ms. mooney and her friends may represent an under-the-radar web of white, evangelical women in texas whose vot"
8.78E+17,,"rt @rawstory: so much for ""tough as texas"" 

@  cruz   chickens out of cnn town hall with  beto    beto    wholl appear on his own

https://"
8.01E+17,,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
781288694,"Boise, Idaho",rt @oosal:  cruz   cruz  chickens out of cnn town hall with  beto    beto   -- wholl appear on his own https://t.co/vzylydrwdn
2431515145,,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
1011655608,,rt @markyoungtruth: foreign meddling?  beto    beto   bus cruz  taking contributions from out of country: https://t.co/tdqcb5pqmi
1092894110,"El Cerrito, CA",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
19247647,"Dallas, TX","rt @wfaa:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/s2vuqn2zig https://t.co/34arg4"
8.78E+17,,rt @rawstory: evangelical woman 'mortified' by her own gop voting record explains why she's now backing  beto   beto  https://t.co/wtykqe72
20021137,"Denver, CO","@amy_siskind @cherijacobus in case you hadnt seen this, heres the article. 

https://t.co/e7yrexfcpt"
4847363365,"Area 51, Nevada",rt @rawstory:  cruz   cruz  chickens out of cnn town hall with  beto    beto    wholl appear on his own https://t.co/symuhwsp2j
51354595,San Antonio,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
9.22E+17,United States,"rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
7.76E+17,"Manhattan, NY",rt @democraticbear: looks as though sen.  cruz   cruz  (r) tx is getting frightened of debating rep.  beto   beto  (d) tx.  looks as though anot
7.88E+17,,richard linklater directs anti cruz   cruz  ad starring an old man with a foul mouth: https://t.co/imkywlr0dq via @slate
19754366,Great Neck, beto    beto   may benefit from an unlikely support group: white evangelical women https://t.co/qc1xc4oatk
66601450,pacific NW,"rt @nunez_anna: #evangelical women described # beto    beto   as providing a stark moral contrast to trump, whose policies &amp; behavior they se"
341833137,"Arizona, USA",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
559645321,,"rt @annabd20: trump economic policies are winning:  cruz   cruz  told fox business. our economy is booming, he added, noting that the u.s. rec"
36694259,"Tampa Bay, Fl","rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
8.32E+17,Earth,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
7.41E+17,"San Diego, CA","rt @rawstory: so much for ""tough as texas"" 

@  cruz   chickens out of cnn town hall with  beto    beto    wholl appear on his own

https://"
4000515677,"Wisconsin, USA","rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
23686034,You can't get there from here,"rt @top_sergeant: #texas #dump cruz  #vote beto  
watch richard linklater's anti- cruz   cruz  political commercial https://t.co/qk40fkxyy5"
1003044492,Everywhere,"rt @gideonresnick: when i look at  cruz , i think he sees republican politics. when i look at  beto , i think he sees vulnerable people who ne"
7.69E+17,United States,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
369957825,,rt @rawstory:  cruz   cruz  chickens out of cnn town hall with  beto    beto    wholl appear on his own https://t.co/symuhwsp2j
1030829425,"New York, NY via FL",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
9.52E+17,So Cal  and @ActivistCat,"rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
8.99E+17,United States,rt @markyoungtruth: foreign meddling?  beto    beto   bus cruz  taking contributions from out of country: https://t.co/tdqcb5pqmi
17176830,At the Center of Grace,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
8.60E+17,,rt @oosal:  cruz   cruz  chickens out of cnn town hall with  beto    beto   -- wholl appear on his own https://t.co/vzylydrwdn
1434900030,Oklahoma USA,rt @markyoungtruth: foreign meddling?  beto    beto   bus cruz  taking contributions from out of country: https://t.co/tdqcb5pqmi
2590805396,"Los Angeles, CA",rt @elizabethjdias: 'i care as much about babies at the border as i do about babies in the womb.' some white evangelical women are breaking
211048810,,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
1.01E+18,"Rewa, India","rt @thenationsrage: .@ beto   beto   launched what he called the largest get-out-the-vote campaign in history, w/plans to contact 5.5 million"
8.55E+17,West Coast,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
232833638,"North Highlands, CA",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
8.28E+17,"Texas, USA",rt @elizabethjdias: 'i care as much about babies at the border as i do about babies in the womb.' some white evangelical women are breaking
9.45E+17,,i choose @  cruz   for #txsen because hes good for texas energy and because @ beto   beto   wants me to pay 24 more ce https://t.co/ai3rs0xpld
311910862,,rt @rawstory:  cruz   cruz  chickens out of cnn town hall with  beto    beto    wholl appear on his own https://t.co/symuhwsp2j
9.72E+17,"Texas, USA",rt @markyoungtruth: foreign meddling?  beto    beto   bus cruz  taking contributions from out of country: https://t.co/tdqcb5pqmi
9.45E+17,,"this is awesome, and right on ther money!!!

watch richard linklater's anti- cruz   cruz  political commercial https://t.co/n8xmsbhrrb"
26152375,San Francisco Bay Area,"rt @nunez_anna: #evangelical women described # beto    beto   as providing a stark moral contrast to trump, whose policies &amp; behavior they se"
26152375,San Francisco Bay Area,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
585479763,Stx,rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
4027451601,"Minnesota, USA",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
7.88E+17,,"adds against repug like  cruz   cruz ,@kingjames  plz help make one in oh against gymjordan like this? @dnc https://t.co/5carjmwifw"
134637713,"McKinney, TX",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
323608735,,rt @oosal:  cruz   cruz  chickens out of cnn town hall with  beto    beto   -- wholl appear on his own https://t.co/vzylydrwdn
517285298,needtoimpeach.com,"rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
7.57E+17,Estados Unidos,hollywood actor kendrick sampson makes hateful anti-white comments at  beto    beto   rally https://t.co/hbfs2e4ppd https://t.co/2it2oiem1x
54108398,,rt @alanakstewart: foreign meddling?  beto    beto   bus cruz  taking contributions from out of country: https://t.co/lrdhvcrxhm
1526322619,"Richmond, Virginia",rt @alanakstewart: foreign meddling?  beto    beto   bus cruz  taking contributions from out of country: https://t.co/lrdhvcrxhm
7.12E+17,United States,"rt @realjameswoods: all the more reason to vote. crush  beto , unless you want more sheldon whitehouses and cory bookers.   #  cruz   #voter"
8.22E+17,,"rt @denali_2: great ad...if you need a laugh enjoy!
https://t.co/r3vkuxgzve"
7.38E+17,WE THE PEOPLE NATION,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
2967090790,,"rt @gideonresnick: when i look at  cruz , i think he sees republican politics. when i look at  beto , i think he sees vulnerable people who ne"
3302465093,"Bloomington, IN",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
8.22E+17,,"great ad...if you need a laugh enjoy!
https://t.co/r3vkuxgzve"
1.02E+18,Virginia,rt @rawstory:  cruz   cruz  chickens out of cnn town hall with  beto    beto    wholl appear on his own https://t.co/symuhwsp2j
8.78E+17,"Maryland, USA","rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
2746979823,,i choose @  cruz   for #txsen because hes good for texas energy and because @ beto   beto   wants me to pay 24 more ce https://t.co/a8f4sxjbqh
8.19E+17,"Houston, TX","rt @joefaz: sen.  cruz   cruz  (r-tx) has pulled out of planned televised debate with his democratic challenger  beto   beto  

 cruz   cruz  just ha"
7.97E+17,,"rt @wfaa:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/s2vuqn2zig https://t.co/34arg4"
2696280398,Left Coast,rt @elizabethjdias: 'i care as much about babies at the border as i do about babies in the womb.' some white evangelical women are breaking
107900284,"Seattle, WA",rt @nytnational: i care as much about babies at the border as i do about babies in the womb. they are evangelical moms. they are longtime
